AREA|CODE
Souderton, PA|3937
Soulsbyville, CA|11467
Sound Beach, NY|3961
Sour Lake, TX|17375
South Abington Township, PA|3151
South Amana, IA|21993
South Amboy, NJ|2546
South Amherst, OH|10535
South Annville Township, PA|6030
South Barrington, IL|14093
South Bay, FL|15976
South Beach, OR|9966
South Beaver Township, PA|16177
South Beloit, IL|14660
South Bend Township, PA|18798
South Bend, IN|11863
South Bend, NE|22552
South Bend, WA|18615
South Berwick, ME|3630
South Bethany, DE|21459
South Bethlehem, PA|22838
South Bloomfield, OH|10146
South Blooming Grove, NY|8332
South Bloomingville, OH|20280
South Boardman, MI|21829
South Boston, VA|2925
South Bound Brook, NJ|4773
South Branch, MI|18652
South Bristol, ME|24266
South Bristol, NY|15409
South Brooksville, FL|19875
South Brunswick, NJ|1223
South Buffalo Township, PA|16169
South Burlington, VT|1791
South Canaan, PA|18276
South Carthage, TN|9776
South Centre Township, PA|8067
South Charleston, OH|5427
South Charleston, WV|2996
South Chicago Heights, IL|15237
South Cle Elum, WA|10812
South Coatesville, PA|7695
South Coffeyville, OK|18269
South Congaree, SC|6867
South Connellsville, PA|7459
South Corning, NY|10816
South Coventry Township, PA|6270
South Coventry, CT|8533
South Creek, PA|8151
South Daytona, FL|12833
South Deerfield, MA|7536
South El Monte, CA|1587
South Elgin, IL|12854
South Eliot, ME|7041
South English, IA|23107
South Euclid, OH|1558
South Fallsburg, NY|8327
South Fayette Township, PA|2171
South Floral Park, NY|6990
South Fork, CO|13332
South Fork, PA|8778
South Franklin Township, PA|6541
South Fulton, TN|16035
South Gastonia, NC|5988
South Gate Ridge, FL|15148
South Gate, CA|224
South Glens Falls, NY|5460
South Hackensack Township, NJ|6932
South Hadley, MA|1774
South Hampton, NH|19338
South Hanover, PA|15440
South Harrison Township, NJ|5737
South Haven Township, MI|12905
South Haven, MI|13161
South Haven, MN|8904
South Heidelberg Township, PA|3621
South Hero, VT|7870
South Highpoint, FL|15315
South Hill, VA|4367
South Hill, WA|623
South Holland, IL|12385
South Houston, TX|15855
South Huntingdon Township, PA|3990
South Huntington, NY|3010
South Hutchinson, KS|18760
South Jacksonville, IL|15365
South Jamesport, NY|23313
South Jordan, UT|12052
South Kensington, MD|3511
South Kingstown, RI|1506
South Lake Tahoe, CA|1092
South Lead Hill, AR|23866
South Lebanon, OH|5518
South Lebanon, OR|7591
South Lebanon, PA|4425
South Lockport, NY|3607
South Londonderry, PA|5680
South Lyon, MI|12356
South Mahoning Township, PA|19123
South Manheim, PA|7671
South Miami Heights, FL|12245
South Miami, FL|13072
South Middleton, PA|2874
South Middletown, OH|10623
South Mills, NC|6494
South Milwaukee, WI|1660
South Monroe, MI|15711
South New Castle, PA|19770
South Newton, PA|16703
South Nyack, NY|23965
South Ogden, UT|13662
South Orange, NJ|2030
South Padre Island, TX|13353
South Palm Beach, FL|13344
South Paris, ME|18689
South Park View, KY|22294
South Park, PA|2785
South Pasadena, CA|1293
South Pasadena, FL|13215
South Pekin, IL|16948
South Philipsburg, PA|20176
South Pittsburg, TN|17283
South Plainfield, NJ|1354
South Point, OH|2634
South Portland, ME|1412
South Prairie, WA|22521
South Pymatuning Township, PA|17116
South Range, MI|22254
South Renovo, PA|20291
South River, NJ|2076
South Rockwood, MI|17172
South Roxana, IL|20805
South Russell, OH|5311
South Saint Paul, MN|1662
South Salem, OH|9039
South Salt Lake, UT|13604
South San Francisco, CA|503
South San Jose Hills, CA|1930
South Sarasota, FL|15303
South Shaftsbury, VT|21322
South Shenango Township, PA|18911
South Shore, KY|4656
South Sioux City, NE|2018
South Solon, OH|11450
South Strabane Township, PA|2992
South Thomaston, ME|8227
South Toms River, NJ|5348
South Tucson, AZ|4261
South Union Township, PA|3527
South Valley, NM|12218
South Valley, NY|8678
South Versailles Township, PA|9983
South Vienna, OH|7949
South Vinemont, AL|20917
South Waverly, PA|8315
South Wayne, WI|18925
South Weber, UT|15971
South Webster, OH|18546
South Whitehall Township, PA|1649
South Whitley, IN|16029
South Whittier, CA|566
South Williamson, KY|19361
South Williamsport, PA|4738
South Wilmington, IL|23154
South Windham, CT|7244
South Windsor, CT|1230
South Woodbury Township, PA|18085
South Yuba City, CA|4308
South Zanesville, OH|18874
Southampton Township, PA|3723
Southampton, MA|4179
Southampton, NJ|3885
Southampton, NY|3047
Southaven, MS|880
Southborough, MA|3157
Southbury, CT|1678
Southchase, FL|15292
Southeast, NY|2394
Southern Pines, NC|4064
Southern Shores, NC|13358
Southern View, IL|17224
Southfield, MI|11934
Southgate, FL|15121
Southgate, KY|7717
Southgate, MI|12303
Southington, CT|1105
Southington, OH|6935
Southlake, TX|1325
Southmont, PA|17882
Southold, NY|6110
Southport, IN|16160
Southport, ME|20551
Southport, NC|7192
Southside Place, TX|16434
Southside, AL|4289
Southside, TN|16719
Southside, WV|19281
Southwest Harbor, ME|14400
Southwest Madison, PA|8801
Southwest Ranches, FL|12828
Southwest Township, PA|20801
Southwick, MA|2980
Spafford, NY|7482
Spalding, MI|22671
Spalding, NE|20212
Spanaway, WA|679
Spangle, WA|10139
Spanish Fork, UT|12399
Spanish Fort, AL|3817
Spanish Lake, MO|1668
Sparkman, AR|7617
Sparks Glencoe, MD|6091
Sparks, GA|17688
Sparks, NV|191
Sparks, OK|8329
Sparks, TX|24615
Sparland, IL|22451
Sparta Township, PA|17970
Sparta, GA|13082
Sparta, IL|14759
Sparta, KY|18171
Sparta, MI|14846
Sparta, MO|24028
Sparta, NC|4510
Sparta, NJ|1499
Sparta, NY|7431
Sparta, OH|23551
Sparta, TN|12587
Sparta, WI|14647
Spartanburg, SC|199
Spartansburg, PA|11077
Spaulding, IL|17420
Spaulding, OK|23008
Spavinaw, OK|10262
Spearfish, SD|12797
Speculator, NY|21489
Speed, NC|22720
Speedway, IN|13721
Speedwell, TN|14204
Speedwell, VA|11369
Speers, PA|9611
Spencer, IA|4744
Spencer, IN|13991
Spencer, NC|7029
Spencer, NE|22091
Spencer, OH|7225
Spencer, OK|5160
Spencer, TN|14455
Spencer, VA|8896
Spencer, WI|5210
Spencer, WV|13949
Spencerport, NY|8154
Spencerville, MD|9517
Spencerville, OH|5223
Spencerville, OK|23314
Sperry, IA|20117
Sperry, OK|11324
Sperryville, VA|8759
Spiceland, IN|16877
Spicer, MN|5310
Spicewood, TX|13201
Spillertown, IL|22426
Spillville, IA|23616
Spindale, NC|6617
Spirit Lake, IA|14214
Spirit Lake, ID|14372
Spiro, OK|8545
Spokane Valley, WA|290
Spokane, MO|24096
Spokane, WA|87
Spooner, WI|4864
Sportsmen Acres, OK|11706
Spotswood, NJ|3297
Spotsylvania, VA|1370
Spottsville, KY|18962
Spout Spring, VA|18585
Sprague River, OR|22011
Sprague, CT|5978
Sprague, NE|11646
Sprague, WA|23212
Spragueville, IA|20628
Spray, OR|21143
Spring Arbor, MI|17086
Spring Bay, IL|10640
Spring Branch, TX|13070
Spring Brook Township, PA|6161
Spring City, PA|5661
Spring City, TN|13046
Spring Creek Township, PA|19621
Spring Creek, NV|2401
Spring Garden Township, PA|4019
Spring Green, WI|6051
Spring Grove, IL|14844
Spring Grove, MN|19277
Spring Grove, PA|6622
Spring Grove, VA|18831
Spring Hill, FL|11855
Spring Hill, IA|23617
Spring Hill, KS|13094
Spring Hill, MN|11697
Spring Hill, PA|19814
Spring Hill, TN|2435
Spring Hope, NC|4528
Spring House, PA|15298
Spring Lake Heights, NJ|4700
Spring Lake Park, MN|4004
Spring Lake Township, MI|13303
Spring Lake, FL|20701
Spring Lake, MN|21477
Spring Lake, NC|1567
Spring Lake, NJ|5941
Spring Mill, KY|21539
Spring Mills, PA|22535
Spring Mount, PA|7152
Spring Park, MN|8420
Spring Prairie, WI|6803
Spring Ridge, PA|8932
Spring Township, PA|2344
Spring Valley, CA|388
Spring Valley, IL|17586
Spring Valley, KY|22791
Spring Valley, MN|15314
Spring Valley, OH|6760
Spring Valley, TX|24432
Spring Valley, WI|8849
Spring, PA|17863
Spring, TX|12057
Springboro, OH|1876
Springboro, PA|11023
Springbrook, IA|23727
Springdale Township, PA|6504
Springdale, AR|470
Springdale, MD|7238
Springdale, OH|2727
Springdale, SC|6483
Springdale, UT|24283
Springdale, WA|16399
Springdale, WI|5336
Springer, OK|20077
Springerville, AZ|8953
Springetts Manor-Yorklyn, PA|4843
Springettsbury Township, PA|3124
Springfield Township, MI|13939
Springfield Township, PA|3858
Springfield, AR|18521
Springfield, CO|19305
Springfield, FL|15144
Springfield, GA|14080
Springfield, IL|11822
Springfield, KY|13877
Springfield, MA|119
Springfield, MI|15700
Springfield, MN|17632
Springfield, MO|11760
Springfield, NE|9764
Springfield, NH|18496
Springfield, NJ|2157
Springfield, NY|8120
Springfield, OH|510
Springfield, OR|357
Springfield, PA|1306
Springfield, SC|8631
Springfield, TN|2430
Springfield, VA|202
Springfield, WI|4372
Springfield, WV|20970
Springhill, LA|24684
Springhill, PA|16186
Springport, IN|16781
Springport, MI|16027
Springport, NY|9263
Springtown, AR|11003
Springtown, TX|9061
Springvale, ME|7392
Springview, NE|23442
Springville, AL|3403
Springville, CA|7060
Springville, IA|16351
Springville, IN|16139
Springville, NY|4950
Springville, PA|18225
Springville, TN|14406
Springville, UT|12422
Springwater, NY|6616
Spruce Creek, PA|20980
Spruce Hill, PA|19409
Spruce Pine, AL|9439
Spruce Pine, NC|3288
Spruce, MI|22348
Spur, TX|24601
Squaw Lake, MN|21913
Squaw Valley, CA|8524
St Agatha, ME|24144
St Albans, ME|17999
St Albans, VT|4162
St Armand, NY|7592
St Clair Township, PA|6310
St George, ME|14378
St Johnsbury, VT|7781
St Johnsville, NY|6506
St Joseph Township, MI|14777
St Thomas Township, PA|17070
St. Dennis, KY|4039
St. Michael-Sidman, PA|19540
St. Stephens, NC|3337
Staatsburg, NY|10358
Stacey Street, FL|20181
Stacy, MN|10276
Stacy, NC|10404
Stacyville, IA|19826
Stafford Springs, CT|4866
Stafford Township, NJ|4191
Stafford, KS|24630
Stafford, NY|6613
Stafford, TX|24514
Stafford, VA|363
Staffordsville, KY|18639
Staffordsville, VA|21109
Staley, NC|16618
Stallings, NC|6300
Stambaugh, KY|19012
Stamford, CT|158
Stamford, NE|21081
Stamford, TX|24570
Stamford, VT|19178
Stamping Ground, KY|17178
Stamps, AR|7185
Stanaford, WV|19007
Stanardsville, VA|14107
Stanchfield, MN|9426
Standard City, IL|23024
Standard, IL|22494
Standing Stone Township, PA|19622
Standish, CA|10803
Standish, ME|3712
Standish, MI|14753
Stanfield, AZ|9736
Stanfield, NC|4298
Stanfield, OR|8240
Stanford, CA|15861
Stanford, IL|16626
Stanford, KY|12897
Stanford, NY|5264
Stanhope, IA|20097
Stanhope, NJ|5450
Stanley, IA|21418
Stanley, NC|2955
Stanley, VA|15172
Stanley, WI|5061
Stanleytown, VA|20832
Stannard, VT|21208
Stannards, NY|10913
Stansbury Park, UT|15927
Stanton, AL|21800
Stanton, CA|1228
Stanton, IA|18948
Stanton, KY|13865
Stanton, MI|15679
Stanton, NE|15400
Stanton, TN|24009
Stantonsburg, NC|6906
Stantonville, TN|16558
Stanville, KY|22023
Stanwood, IA|19750
Stanwood, MI|13249
Stanwood, WA|1686
Staplehurst, NE|23749
Staples, MN|14837
Stapleton, AL|9390
Stapleton, GA|21455
Star City, AR|4615
Star City, IN|16721
Star City, WV|8838
Star Lake, NY|9699
Star Lake, WI|20915
Star Prairie, WI|9278
Star Tannery, VA|23554
Star Valley Ranch, WY|14547
Star Valley, AZ|10151
Star, ID|13230
Star, NC|8205
Starbuck, MN|17915
Starbuck, WA|23346
Stark, NH|20442
Stark, NY|19071
Starke, FL|12759
Starkey, NY|11071
Starksboro, VT|7604
Starkville, MS|12089
Starr, SC|5577
Starrucca, PA|21788
Startex, SC|11195
State Center, IA|18004
State College, PA|772
State Line, IN|24404
State Road, NC|7050
Stateline, NV|9306
Statenville, GA|21765
Statesboro, GA|12026
Statesville, NC|435
Statham, GA|13045
Staunton, IL|14861
Staunton, VA|1033
Stayton, OR|3085
Steamboat Rock, IA|20283
Steamboat Springs, CO|2027
Stearns, KY|17452
Stedman, NC|3814
Steele City, NE|22113
Steele, AL|7947
Steele, KY|21092
Steeles Tavern, VA|20049
Steeleville, IL|18909
Steelton, PA|4114
Steelville, MO|14290
Steen, MN|21365
Steens, MS|16889
Steger, IL|13803
Steilacoom, WA|6301
Steinauer, NE|20590
Steinhatchee, FL|14560
Stella, NC|7136
Stella, NE|20587
Stem, NC|5553
Stephen, MN|21771
Stephens City, VA|1784
Stephens, AR|18793
Stephenson, MI|18678
Stephenson, VA|8589
Stephensport, KY|22871
Stephentown, NY|7063
Stephenville, TX|12512
Sterling Heights, MI|11814
Sterling, AK|14574
Sterling, CO|1918
Sterling, CT|6413
Sterling, IL|14620
Sterling, MA|3432
Sterling, MI|15780
Sterling, NE|20657
Sterling, NY|7318
Sterling, OH|8853
Sterling, OK|21847
Sterling, PA|7984
Sterling, VA|297
Sterlington, LA|24487
Stetsonville, WI|21225
Steuben Township, PA|18943
Steuben, ME|18891
Steuben, NY|8194
Steuben, WI|20862
Steubenville, OH|13638
Stevens Point, WI|850
Stevens Township, PA|9781
Stevensburg, VA|10598
Stevenson, AL|17573
Stevenson, WA|10278
Stevensville, MD|3121
Stevensville, MI|17233
Stevensville, MT|13080
Stevinson, CA|10360
Steward, IL|19626
Stewardson Township, PA|20901
Stewart Manor, NY|7122
Stewart Township, PA|19156
Stewart, MN|19089
Stewart, OH|19247
Stewart, TN|24042
Stewartstown, NH|19309
Stewartstown, PA|7030
Stewartville, MN|3948
Stickney, IL|13921
Stigler, OK|10100
Still Pond, MD|10680
Stillman Valley, IL|18705
Stillmore, GA|22237
Stillwater, MN|1987
Stillwater, NJ|5170
Stillwater, OK|552
Stillwater, PA|10569
Stilwell, OK|2877
Stinnett, TX|16212
Stinson Beach, CA|11645
Stirling City, CA|11226
Stites, ID|24199
Stitzer, WI|23850
Stock Island, FL|16370
Stockbridge, GA|12058
Stockbridge, MA|7070
Stockbridge, MI|15689
Stockbridge, NY|6575
Stockbridge, VT|9422
Stockdale, PA|10380
Stockdale, TX|24535
Stockertown, PA|21621
Stockham, NE|23418
Stockholm, ME|21238
Stockholm, NY|5850
Stockholm, WI|19348
Stockport, IA|20783
Stockport, NY|7295
Stockport, OH|17710
Stockton Springs, ME|18467
Stockton, AL|9007
Stockton, CA|51
Stockton, GA|19133
Stockton, IA|20643
Stockton, IL|17670
Stockton, MD|9276
Stockton, MN|21213
Stockton, MO|13930
Stockton, NJ|9749
Stockton, NY|17867
Stoddard, NH|16682
Stoddard, WI|17797
Stokes, NC|7195
Stokesdale, NC|13099
Stone Creek, OH|9232
Stone Harbor, NJ|10009
Stone Lake, WI|14975
Stone Mountain, GA|11840
Stone Park, IL|17525
Stone Ridge, NY|10243
Stone, KY|19582
Stoneboro, PA|17131
Stonefort, IL|18701
Stoneham, CO|20939
Stoneham, MA|1642
Stoneham, ME|24253
Stoneville, NC|17458
Stonewall, LA|14883
Stonewall, NC|22553
Stonewall, OK|8136
Stonewood, WV|8885
Stonington, IL|18809
Stonington, ME|20919
Stony Brook, NY|1449
Stony Creek, NY|9109
Stony Creek, VA|18761
Stony Point, MI|16999
Stony Point, NC|5395
Stonybrook-Wilshire, PA|3975
Stonycreek Township, PA|6931
Stonyford, CA|9681
Stopover, KY|19642
Storden, MN|22012
Storm Lake, IA|14354
Stormstown, PA|16931
Story City, IA|15195
Story, AR|10386
Stottville, NY|8322
Stoughton, MA|1149
Stoughton, WI|3044
Stout, IA|23419
Stoutsville, OH|6699
Stovall, NC|22434
Stover, MO|14429
Stow Creek Township, NJ|8054
Stow, MA|3792
Stow, ME|21488
Stow, OH|894
Stowe Township, PA|3959
Stowe, PA|5825
Stoy, IL|22544
Stoystown, PA|11320
Straban Township, PA|17518
Strafford, MO|13503
Strafford, NH|16404
Strafford, VT|19796
Strandquist, MN|22817
Strang, NE|22098
Strang, OK|23108
Strasburg Township, PA|5398
Strasburg, CO|6232
Strasburg, OH|5321
Strasburg, VA|3174
Stratford, CA|7859
Stratford, CT|605
Stratford, IA|19049
Stratford, NH|19970
Stratford, NJ|4003
Stratford, NY|9636
Stratford, OK|6011
Stratford, WI|4976
Stratham, NH|13890
Strathmere, NJ|22775
Strathmoor Manor, KY|20878
Strathmoor Village, KY|9620
Strathmore, CA|3998
Stratmoor, CO|4358
Strattanville, PA|21697
Stratton, CO|19026
Stratton, NE|21317
Stratton, VT|14562
Strausstown, PA|11558
Strawberry Plains, TN|5920
Strawberry Point, IA|22061
Strawberry Valley, CA|11138
Strawberry, AR|21083
Strawberry, CA|11691
Strawn, IL|20932
Streamwood, IL|12146
Streator, IL|12554
Street, MD|5512
Streetman, TX|14952
Streetsboro, OH|3118
Stringtown, OK|23649
Stromsburg, NE|18360
Strong, AR|18577
Strong, ME|18559
Strongsville, OH|682
Stroud Township, PA|2351
Stroud, OK|6866
Stroudsburg, PA|4264
Struble, IA|23881
Strum, WI|9428
Struthers, OH|2814
Stryker, OH|5997
Stuart, FL|12963
Stuart, IA|18115
Stuart, NE|19894
Stuart, OK|23618
Stuart, VA|4189
Stuarts Draft, VA|4152
Stuckey, SC|24331
Stumpy Point, NC|21148
Sturgeon Bay, WI|2226
Sturgeon Lake, MN|6519
Sturgeon, MO|16111
Sturgeon, PA|11451
Sturgis, KY|17556
Sturgis, MI|12609
Sturgis, SD|14728
Sturkie, AR|21644
Sturtevant, WI|4530
Stuttgart, AR|5106
Stuyvesant, NY|6936
Suamico, WI|8157
Subiaco, AR|19707
Sublette, IL|20844
Sublimity, OR|6880
Succasunna, NJ|2893
Success, AR|20816
Suches, GA|14566
Sudan, TX|24633
Sudbury, MA|1758
Sudbury, VT|20284
Sudden Valley, WA|4079
Sudlersville, MD|7623
Suffield, CT|1983
Suffolk, VA|289
Sugar Bush Knolls, OH|22243
Sugar City, CO|20516
Sugar City, ID|16799
Sugar Creek, MO|15216
Sugar Creek, WI|4488
Sugar Grove Township, PA|17880
Sugar Grove, IL|13083
Sugar Grove, NC|9397
Sugar Grove, OH|7205
Sugar Grove, VA|18722
Sugar Hill, GA|13240
Sugar Hill, NH|20562
Sugar Land, TX|11797
Sugar Mountain, NC|13384
Sugar Notch, PA|8967
Sugar Tree, TN|15813
Sugar Valley, GA|16861
Sugarcreek Township, PA|16513
Sugarcreek, OH|4377
Sugarcreek, PA|4758
Sugarloaf Township, PA|5070
Sugarloaf, CA|9931
Sugarloaf, PA|9378
Sugden, OK|23916
Suisun City, CA|1407
Suitland-Silver Hill, MD|1868
Sulligent, AL|17610
Sullivan City, TX|24426
Sullivan, IL|14198
Sullivan, IN|15882
Sullivan, ME|24103
Sullivan, MO|2543
Sullivan, NH|20016
Sullivan, NY|2978
Sullivan, OH|6600
Sullivan, PA|18775
Sullivan, WI|9210
Sullivans Island, SC|8189
Sully, IA|20881
Sulphur Rock, AR|21979
Sulphur Springs, AR|9565
Sulphur Springs, TX|12885
Sulphur, KY|20962
Sulphur, LA|12254
Sulphur, OK|8704
Sultan, WA|4491
Sultana, CA|23213
Sumas, WA|6624
Sumerduck, VA|6973
Sumiton, AL|11358
Summer Shade, KY|16745
Summerdale, AL|5589
Summerfield, FL|12616
Summerfield, IL|11167
Summerfield, NC|13190
Summerfield, OH|21340
Summerhill Township, PA|7362
Summerhill, NY|8215
Summerland Key, FL|13330
Summerland, CA|11186
Summers, AR|10439
Summerset, SD|24761
Summerside, OH|5104
Summersville, KY|19716
Summersville, WV|13879
Summerton, SC|4685
Summertown, GA|23619
Summertown, TN|16708
Summerville, GA|13675
Summerville, OR|19883
Summerville, PA|22515
Summerville, SC|1936
Summit Hill, PA|6482
Summit Lake, WI|23851
Summit Point, WV|7176
Summit Station, PA|22305
Summit Township, PA|3847
Summit, AR|22032
Summit, IL|13717
Summit, MS|14091
Summit, NJ|1431
Summit, NY|8328
Summit, OK|11060
Summit, SC|10346
Summit, WA|3176
Summit, WI|6568
Summitville, IN|16494
Summitville, OH|22667
Sumner, GA|23235
Sumner, IA|20495
Sumner, IL|17507
Sumner, ME|18817
Sumner, MI|19678
Sumner, NE|23620
Sumner, WA|2679
Sumpter, OR|11465
Sumrall, MS|14215
Sumter, SC|325
Sun City Center, FL|12552
Sun City West, AZ|1234
Sun City, AZ|902
Sun River Terrace, IL|22242
Sun Valley, AZ|10706
Sun Valley, ID|13387
Sun Valley, NV|2106
Sun, LA|21025
Sunapee, NH|14233
Sunbright, TN|16955
Sunburg, MN|20481
Sunbury, NC|19162
Sunbury, OH|3091
Sunbury, PA|2964
Suncook, NH|15185
Sunderland, MA|5355
Sunderland, MD|6339
Sunderland, VT|8980
Sunfield, MI|16881
Sunfish Lake, MN|9847
Sunland Park, NM|23937
Sunman, IN|15977
Sunny Isles Beach, FL|12560
Sunny Side, GA|22367
Sunnyside, WA|1647
Sunnyslope, CA|5895
Sunnyvale, CA|132
Sunnyvale, TX|10852
Sunol, CA|6834
Sunol-Midtown, CA|9339
Sunray, TX|24605
Sunrise Beach, MO|13354
Sunrise Beach, TX|16930
Sunrise, FL|11882
Sunset Beach, NC|5416
Sunset Hills, MO|2979
Sunset, AR|22790
Sunset, FL|12645
Sunset, LA|17379
Sunset, SC|8949
Sunset, UT|15943
Superior Township, MI|14643
Superior, AZ|6041
Superior, CO|2607
Superior, IA|22894
Superior, MT|24646
Superior, NE|6776
Superior, WI|1236
Suquamish, WA|10046
Surf City, NC|13326
Surf City, NJ|8927
Surfside Beach, SC|4777
Surfside Beach, TX|14572
Surfside, FL|13147
Surgoinsville, TN|15752
Suring, WI|14954
Surprise, AZ|168
Surprise, NE|22179
Surrency, GA|19606
Surry, ME|18207
Surry, NH|19538
Surry, VA|18083
Susan Moore, AL|19910
Susan, VA|9870
Susanville, CA|1572
Susquehanna Depot, PA|8153
Susquehanna Township, PA|1822
Susquehanna Trails, PA|7698
Sussex, NJ|7089
Sussex, WI|5010
Sutersville, PA|10634
Sutherland Springs, TX|24244
Sutherland, IA|19573
Sutherland, NE|8518
Sutherland, VA|15391
Sutherlin, OR|3722
Sutherlin, VA|22155
Sutter Creek, CA|10113
Sutter, CA|8312
Sutter, IL|20729
Sutton, MA|3086
Sutton, NE|18087
Sutton, NH|16389
Sutton, VT|19421
Sutton, WV|17746
Suttons Bay, MI|13314
Suwanee, GA|12379
Suwannee, FL|23869
Swainsboro, GA|17585
Swaledale, IA|21826
Swampscott, MA|2416
Swan River, MN|21695
Swan, IA|15550
Swannanoa, NC|3686
Swanquarter, NC|18901
Swansboro, NC|13552
Swansea, IL|13050
Swansea, MA|1937
Swansea, SC|3843
Swanton, MD|7004
Swanton, NE|22262
Swanton, OH|3021
Swanville, MN|18619
Swanzey, NH|15153
Swarthmore, PA|3376
Swartz Creek, MI|15628
Swatara Township, PA|2428
Swayzee, IN|16561
Swea City, IA|18963
Sweden, NY|3486
Sweden, PA|19200
Swedesboro, NJ|6314
Sweeden, KY|21093
Sweeny, TX|13928
Sweet Home, AR|10281
Sweet Home, OR|3025
Sweetser, IN|17011
Sweetwater, FL|15056
Sweetwater, OK|20504
Sweetwater, TN|12937
Sweetwater, TX|13703
Swepsonville, NC|20961
Swifton, AR|18626
Swink, CO|23621
Swisher, IA|21643
Swiss, WV|23214
Swisshome, OR|22263
Swissvale, PA|3382
Swoope, VA|16850
Swoyersville, PA|4407
Sycamore Hills, MO|9418
Sycamore, GA|19109
Sycamore, IL|12637
Sycamore, KY|21134
Sycamore, OH|16238
Sycamore, SC|22401
Sykesville, MD|1028
Sykesville, PA|8488
Sylacauga, AL|12402
Sylva, NC|2407
Sylvan Beach, NY|11170
Sylvan Lake, MI|16467
Sylvan Springs, AL|9541
Sylvania Township, PA|21856
Sylvania, AL|18423
Sylvania, GA|20598
Sylvania, OH|1041
Sylvania, PA|22716
Sylvester, GA|13824
Sylvester, WV|23544
Symerton, IL|23356
Symsonia, KY|18369
Syosset, NY|1723
Syracuse, IN|13059
Syracuse, KS|24651
Syracuse, NE|6443
Syracuse, NY|125
Syracuse, UT|12601
Tabernacle, NJ|3767
Tabernash, CO|21494
Table Grove, IL|19683
Table Rock, NE|20647
Tabor City, NC|17443
Tabor, IA|18967
Tacoma, WA|88
Taconite, MN|22366
Taft Mosswood, CA|8384
Taft, CA|1798
Taft, FL|24070
Taft, OK|10721
Taft, TN|16416
Taft, TX|24469
Taghkanic, NY|9430
Tahlequah, OK|3188
Tahoe City, CA|9941
Tahoe Vista, CA|7887
Tahoma, CA|11556
Tahuya, WA|7784
Takoma Park, MD|1635
Talala, OK|23754
Talbott, TN|3996
Talbotton, GA|18323
Talent, OR|4143
Talihina, OK|8098
Talking Rock, GA|14558
Tall Timbers, MD|9916
Talladega Springs, AL|22241
Talladega, AL|12398
Tallahassee, FL|11748
Tallapoosa, GA|16642
Tallassee, AL|13670
Tallassee, TN|8921
Tallmadge Township, MI|15607
Tallmadge, OH|1820
Tallula, IL|21551
Tallulah Falls, GA|21012
Tallulah, LA|17367
Talmage, NE|20843
Talmo, GA|21069
Talmoon, MN|21367
Taloga, OK|21471
Talty, TX|9575
Tama, IA|17620
Tamaha, OK|22096
